Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
The Rage: Carrie 2 (1999),https://www.imdb.com/title/tt0144814/,4.7,42.0,104,21000000.0,7065123.0,17762705.0,17762705.0,1999-03-12,R,Horror Sci-Fi Thriller,USA
Planes: Fire & Rescue (2014),https://www.imdb.com/title/tt2980706/,6.0,48.0,83,50000000.0,17509407.0,59165787.0,146965787.0,2014-07-18,PG,Animation Adventure Comedy,USA
Amityville II: The Possession (1982),https://www.imdb.com/title/tt0083550/,5.5,34.0,104,5000000.0,4104277.0,12534817.0,12534817.0,1982-09-24,R,Horror,Mexico
Airport 1975 (1974),https://www.imdb.com/title/tt0071110/,5.7,50.0,107,3000000.0,,,50000000.0,1974-10-18,PG,Action Drama Thriller,USA
Fantasia 2000 (1999),https://www.imdb.com/title/tt0120910/,7.2,59.0,75,80000000.0,2290525.0,60655420.0,90874570.0,2000-06-16,G,Animation Comedy Family,USA
More American Graffiti (1979),https://www.imdb.com/title/tt0079576/,5.3,44.0,110,3000000.0,,15014674.0,15014674.0,1979-08-03,PG,Comedy Drama War,USA
House II: The Second Story (1987),https://www.imdb.com/title/tt0093220/,5.4,31.0,88,3000000.0,2573934.0,10000000.0,7800000.0,1987-08-28,PG-13,Comedy Fantasy Horror,USA
2.0 (2018),https://www.imdb.com/title/tt5080556/,6.3,,148,77600000.0,2775000.0,4152000.0,109000000.0,2018-11-29,PG-13,Action Sci-Fi,India
Cheech and Chong's Next Movie (1980),https://www.imdb.com/title/tt0080520/,6.1,66.0,99,3200000.0,5262963.0,41675194.0,41675194.0,1980-07-18,R,Comedy Crime Sci-Fi,USA
Rugrats in Paris: The Movie (2000),https://www.imdb.com/title/tt0213203/,6.1,62.0,78,30000000.0,22718184.0,76507756.0,103291131.0,2000-11-17,G,Animation Adventure Comedy,Germany
Hatchet II (2010),https://www.imdb.com/title/tt1270835/,5.5,49.0,85,800000.0,52604.0,52604.0,156190.0,2010-10-01,R,Action Comedy Horror,USA
Are We Done Yet? (2007),https://www.imdb.com/title/tt0422774/,4.2,36.0,92,28000000.0,14262724.0,49662533.0,58388068.0,2007-04-04,PG,Comedy Family Fantasy,Canada
Ginger Snaps 2: Unleashed (2004),https://www.imdb.com/title/tt0353489/,6.4,,94,3500000.0,80372.0,80372.0,943625.0,2004-01-30,R,Horror Thriller,Canada
Big Top Pee-wee (1988),https://www.imdb.com/title/tt0094744/,5.1,42.0,86,20000000.0,4625004.0,15122324.0,15122324.0,1988-07-22,PG,Adventure Comedy Romance,USA
Ninja: Shadow of a Tear (2013),https://www.imdb.com/title/tt2458106/,6.2,,95,2600000.0,,,544853.0,2013-12-27,R,Action Thriller,Thailand
Barcelona (1994),https://www.imdb.com/title/tt0109219/,7.0,74.0,101,3200000.0,102820.0,7266973.0,7266973.0,1994-07-29,PG-13,Comedy Drama Romance,USA
Best of the Best II (1993),https://www.imdb.com/title/tt0106393/,5.6,,101,7000000.0,2840931.0,6608687.0,6608687.0,1993-03-05,R,Action Crime Drama,USA
Another Stakeout (1993),https://www.imdb.com/title/tt0106292/,5.6,,108,30000000.0,5418316.0,20208496.0,20208496.0,1993-07-23,PG-13,Comedy Crime,USA
Beyond the Poseidon Adventure (1979),https://www.imdb.com/title/tt0078856/,4.7,22.0,114,10000000.0,,,2100000.0,1979-05-18,PG,Action Adventure,USA
Dawn of the Dead (1978),https://www.imdb.com/title/tt0077402/,7.9,71.0,127,1500000.0,,,66000000.0,1979-05-24,R,Action Adventure Horror,USA
Land of the Dead (2005),https://www.imdb.com/title/tt0418819/,6.2,71.0,93,15000000.0,10221705.0,20700082.0,47074133.0,2005-06-24,R,Horror Sci-Fi Thriller,USA
Survival of the Dead (2009),https://www.imdb.com/title/tt1134854/,4.9,43.0,90,4000000.0,43757.0,101740.0,386078.0,2010-05-06,R,Comedy Drama Horror,USA
Ghost in the Shell 2: Innocence (2004),https://www.imdb.com/title/tt0347246/,7.5,66.0,100,20000000.0,317722.0,1043896.0,9789651.0,2004-09-24,PG-13,Animation Action Drama,Japan
Delta Force 2: The Colombian Connection (1990),https://www.imdb.com/title/tt0099399/,4.9,,111,16000000.0,1854379.0,6698361.0,6698361.0,1990-08-24,R,Action Adventure Crime,USA
OSS 117: Lost in Rio (2009),https://www.imdb.com/title/tt1167660/,6.9,58.0,101,26800000.0,10243.0,89375.0,21924245.0,2009-04-15,PG-13,Action Adventure Comedy,France
The Ultimate Life (2013),https://www.imdb.com/title/tt1778924/,5.8,19.0,105,3100000.0,659912.0,1327841.0,1327841.0,2013-09-06,PG,Drama Romance,USA
Lage Raho Munna Bhai (2006),https://www.imdb.com/title/tt0456144/,8.1,,144,2723000.0,863073.0,2217562.0,17897527.0,2006-09-01,PG-13,Comedy Drama Romance,India
Curse of the Pink Panther (1983),https://www.imdb.com/title/tt0085384/,4.4,31.0,109,11000000.0,1641182.0,4491986.0,4491986.0,1983-08-12,PG,Comedy Crime Mystery,UK
Children of the Corn II: The Final Sacrifice (1992),https://www.imdb.com/title/tt0106557/,4.3,18.0,92,900000.0,2719750.0,6980986.0,6980986.0,1993-01-29,R,Horror Thriller,USA
In Like Flint (1967),https://www.imdb.com/title/tt0061810/,6.2,,114,3775000.0,,,11000000.0,1967-03-15,PG-13,Action Adventure Comedy,USA
I Got the Hook Up 2 (2019),https://www.imdb.com/title/tt8228884/,3.3,,107,5000000.0,149036.0,252293.0,252293.0,2019-07-12,R,Comedy,USA
Texasville (1990),https://www.imdb.com/title/tt0103069/,6.0,,123,18000000.0,823534.0,2268181.0,2268181.0,1990-09-28,R,Drama,USA
Neighbors 2: Sorority Rising (2016),https://www.imdb.com/title/tt4438848/,5.7,58.0,92,35000000.0,21760405.0,55455765.0,108007109.0,2016-05-20,R,Comedy,USA
The Concorde... Airport '79 (1979),https://www.imdb.com/title/tt0078740/,4.5,39.0,113,14000000.0,,13015688.0,13015688.0,1979-08-17,PG,Action Drama Thriller,USA
"Faraway, So Close! (1993)",https://www.imdb.com/title/tt0107209/,7.3,,144,10500000.0,55019.0,810455.0,810455.0,1993-12-21,PG-13,Drama Fantasy Romance,Germany
Ernest Saves Christmas (1988),https://www.imdb.com/title/tt0095107/,5.7,44.0,95,6000000.0,5710734.0,28202109.0,28202109.0,1988-11-11,PG,Comedy Family Fantasy,USA
God's Not Dead 2 (2016),https://www.imdb.com/title/tt4824308/,4.4,22.0,120,5000000.0,7623662.0,20774575.0,24487848.0,2016-04-01,PG,Drama,USA
Tiger Zinda Hai (2017),https://www.imdb.com/title/tt5956100/,5.9,,161,20470000.0,1787108.0,5560921.0,87320000.0,2017-12-22,R,Action Adventure Thriller,India
Funny Lady (1975),https://www.imdb.com/title/tt0073026/,6.3,,136,8500000.0,,39000000.0,40100000.0,1975-03-15,PG,Biography Comedy Drama,USA
Why Did I Get Married Too? (2010),https://www.imdb.com/title/tt1391137/,4.7,43.0,121,20000000.0,29289537.0,60095852.0,60673972.0,2010-04-02,PG-13,Comedy Drama Romance,USA
Avenging Force (1986),https://www.imdb.com/title/tt0090678/,5.9,,104,4000000.0,1131502.0,4679650.0,4679650.0,1986-09-12,R,Action Drama Thriller,USA
Pokémon the Movie 2000 (1999),https://www.imdb.com/title/tt0210234/,6.1,28.0,84,30000000.0,19575608.0,43758684.0,133949270.0,2000-07-21,G,Animation Action Adventure,Japan
American Ninja 2: The Confrontation (1987),https://www.imdb.com/title/tt0092548/,4.9,39.0,90,350000.0,1039301.0,4000000.0,4000000.0,1987-05-01,R,Action Comedy Drama,USA
Blue in the Face (1995),https://www.imdb.com/title/tt0112541/,6.7,54.0,83,2000000.0,104365.0,1268636.0,1268636.0,1995-10-13,R,Comedy,USA
The Haunting in Connecticut 2: Ghosts of Georgia (2013),https://www.imdb.com/title/tt1457765/,5.3,26.0,101,9000000.0,,,5127434.0,2013-03-14,R,Drama Horror Mystery,USA
Ong Bak 2 (2008),https://www.imdb.com/title/tt0785035/,6.2,47.0,98,8000000.0,26564.0,102458.0,8936663.0,2008-12-04,R,Action,Thailand
