Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Highlander: The Final Dimension (1994),https://www.imdb.com/title/tt0110027/,4.5,28.0,99,26000000.0,5536435.0,12303080.0,12303080.0,1995-01-27,PG-13,Action Fantasy Romance,UK
Highlander: Endgame (2000),https://www.imdb.com/title/tt0144964/,4.6,21.0,87,25000000.0,5067331.0,12811858.0,15843608.0,2000-09-01,R,Action Adventure Fantasy,UK
Iron Eagle (1986),https://www.imdb.com/title/tt0091278/,5.5,41.0,117,18000000.0,6104754.0,24159872.0,24159872.0,1986-01-17,PG-13,Action Thriller War,USA
Iron Eagle II (1988),https://www.imdb.com/title/tt0095382/,3.8,,105,18000000.0,3530016.0,10497324.0,10497324.0,1988-11-11,PG,Action Drama Romance,Canada
Fifty Shades of Grey (2015),https://www.imdb.com/title/tt2322441/,4.1,46.0,125,40000000.0,85171450.0,166167230.0,569651467.0,2015-02-13,R,Drama Romance Thriller,USA
Fifty Shades Darker (2017),https://www.imdb.com/title/tt4465564/,4.6,33.0,118,55000000.0,46607250.0,114581250.0,381545846.0,2017-02-10,R,Drama Romance,USA
Bruce Almighty,https://www.imdb.com/title/tt0108656/,6.8,46.0,101,81000000.0,67953330.0,242829261.0,484592874.0,2003-05-25,PG-13,Comedy Drama Fantasy,USA
Evan Almighty,https://www.imdb.com/title/tt0413099/,5.4,37.0,96,175000000.0,31192615.0,100462298.0,174440720.0,2007-06-22,PG-13,Comedy Drama Fantasy,USA
Problem Child,https://www.imdb.com/title/tt0100419/,5.5,27.0,81,10000000.0,10026900.0,53470891.0,72270891.0,1990-07-29,PG,Comedy Family,USA
Problem Child 2,https://www.imdb.com/title/tt0102719/,4.9,,90,15000000.0,5372880.0,25104700.0,32704700.0,1991-07-03,PG-13,Comedy Family,USA
Flintstones ,https://www.imdb.com/title/tt0109813/,4.9,38.0,91,46000000.0,29688730.0,130531208.0,341631208.0,1994-05-29,PG,Comedy Family,USA
Flintstones 2,https://www.imdb.com/title/tt0158622/,3.6,27.0,90,83000000.0,10518435.0,35268275.0,59468275.0,2000-04-28,PG,Comedy Family,USA
Ip Man,https://www.imdb.com/title/tt1220719/,8.0,59.0,106,11715578.0,,,22108789.0,2008-12-12,R,Action Biography Drama,Hong Kong
Ip Man 2,https://www.imdb.com/title/tt1386932/,7.5,67.0,108,13000000.0,61057.0,205675.0,15089448.0,2010-04-29,R,Action Biography Drama,Hong Kong
Ip Man 3,https://www.imdb.com/title/tt2888046/,7.1,57.0,105,36000000.0,784839.0,2679437.0,157029618.0,2015-12-25,R,Action Biography Drama,Hong Kong
Ip Man 4,https://www.imdb.com/title/tt2076298/,7.1,62.0,107,52000000.0,,3956031.0,175694238.0,2019-12-20,R,Action Biography Drama,Hong Kong
The Big Boss,https://www.imdb.com/title/tt0067824/,7.1,,99,100000.0,,,50000000.0,1971-10-23,R,Action Crime Drama,Hong Kong
Fist of Fury,https://www.imdb.com/title/tt0068767/,7.4,68.0,107,100000.0,,,100000000.0,1972-09-09,R,Action Drama Romance,Hong Kong
The Way of the Dragon,https://www.imdb.com/title/tt0068935/,7.3,74.0,90,130000.0,,,130000000.0,1972-08-14,R,Action Adventure Crime,Hong Kong
Enter the Dragon,https://www.imdb.com/title/tt0070034/,7.7,83.0,102,850000.0,,,350000000.0,1973-08-19,R,Action Crime Drama,Hong Kong
Flatliners,https://www.imdb.com/title/tt0099582,6.6,55.0,115,26000000.0,10034685.0,61489265.0,61489265.0,1990-08-10,R,Drama Horror Sci-Fi,USA
Flatliners (Remake),https://www.imdb.com/title/tt2039338/,5.2,27.0,109,19000000.0,6574326.0,16883115.0,45158254.0,2017-10-01,PG-13,Drama Horror Sci-Fi,USA
Bhoothnath,http://www.imdb.com/title/tt0991346/,6.3,,150,210000.0,330246.0,476032.0,13236817.0,2008-05-09,PG-13,Comedy Drama Family,India
Bhoothnath 2,http://www.imdb.com/title/tt3531852/,6.7,,155,4522000.0,,,7050000.0,2014-04-11,PG-13,Comedy Drama Family,India
Mary Poppins (1964),https://www.imdb.com/title/tt0058331/,7.8,88.0,139,6000000.0,,102272727.0,103082283.0,1965-06-18,G,Comedy Family Fantasy,USA
Mary Poppins Returns (2018),https://www.imdb.com/title/tt5028340/,6.7,66.0,130,130000000.0,23523121.0,171958438.0,349545966.0,2018-12-19,PG,Comedy Family Fantasy,USA
Airplane! (1980),https://www.imdb.com/title/tt0080339/,7.7,78.0,88,3500000.0,,83453539.0,83453539.0,1980-07-02,PG,Comedy,USA
Airplane II: The Sequel (1982),https://www.imdb.com/title/tt0083530/,6.2,48.0,85,15000000.0,5329208.0,27150534.0,27150534.0,1982-12-10,PG,Comedy Sci-Fi,USA
The Human Centipede (First Sequence) (2009),https://www.imdb.com/title/tt1467304/,4.4,33.0,92,2030000.0,12424.0,181467.0,325113.0,2010-04-28,R,Horror,Netherlands
The Human Centipede II (Full Sequence) (2011),https://www.imdb.com/title/tt1530509/,3.8,17.0,91,1350000.0,49456.0,141877.0,170323.0,2011-10-07,R,Crime Horror,USA
The Brady Bunch Movie (1995),https://www.imdb.com/title/tt0112572/,6.0,54.0,90,12000000.0,14827066.0,46576136.0,46576136.0,1995-02-17,PG-13,Comedy,USA
A Very Brady Sequel (1996),https://www.imdb.com/title/tt0118073/,5.7,56.0,90,12000000.0,7052045.0,21440752.0,21440752.0,1996-08-23,PG-13,Comedy,USA
Sister Act (1992),https://www.imdb.com/title/tt0105417/,6.4,51.0,100,31000000.0,11894587.0,139605150.0,231605150.0,1992-05-29,PG,Comedy Crime Family,USA
Sister Act 2: Back in the Habit (1993),https://www.imdb.com/title/tt0108147/,5.6,38.0,107,38000000.0,7569219.0,57319029.0,57319029.0,1993-12-10,PG,Comedy Family Music,USA
Kiss the Girls (1997),https://www.imdb.com/title/tt0119468/,6.6,46.0,115,27000000.0,13215167.0,60527873.0,60527873.0,1997-10-03,R,Crime Drama Mystery,USA
Along Came a Spider (2001),https://www.imdb.com/title/tt0164334/,6.4,42.0,104,60000000.0,16712407.0,74078174.0,105178561.0,2001-04-06,R,Drama Thriller,USA
Unfriended (2014),https://www.imdb.com/title/tt3713166/,5.5,59.0,83,1000000.0,15845115.0,32482090.0,62882090.0,2015-04-17,R,Horror Mystery Thriller,USA
Unfriended: Dark Web (2018),https://www.imdb.com/title/tt4761916/,5.9,53.0,92,1000000.0,3653035.0,8866745.0,16024987.0,2018-07-20,R,Horror Mystery Thriller,USA
House of 1000 Corpses (2003),https://www.imdb.com/title/tt0251736/,6.1,31.0,89,7000000.0,3400000.0,12634962.0,16829545.0,2003-04-11,R,Horror,USA
The Devil's Rejects (2005),https://www.imdb.com/title/tt0395584/,6.8,53.0,107,7000000.0,7067335.0,17044981.0,20901859.0,2005-07-22,R,Horror,USA
Journey to the Center of the Earth (2008),https://www.imdb.com/title/tt0373051/,5.8,57.0,93,60000000.0,21018141.0,101704370.0,244232688.0,2008-07-11,PG,Action Adventure Family,USA
Journey 2: The Mysterious Island (2012),https://www.imdb.com/title/tt1397514/,5.8,41.0,94,79000000.0,27335363.0,103860290.0,335260290.0,2012-02-10,PG,Action Adventure Family,USA
Grease (1978),https://www.imdb.com/title/tt0077631/,7.2,70.0,110,6000000.0,8941717.0,190071103.0,397217505.0,1978-06-16,PG,Musical Romance,USA
Grease 2 (1982),https://www.imdb.com/title/tt0084021/,4.4,52.0,115,13200000.0,4645411.0,15171476.0,15171476.0,1982-06-11,PG,Comedy Drama Musical,USA
The Wizard of Oz (1939),https://www.imdb.com/title/tt0032138/,8.0,100.0,102,2777000.0,5354311.0,24790250.0,26142032.0,1939-08-25,PG,Adventure Family Fantasy,USA
Return to Oz (1985),https://www.imdb.com/title/tt0089908/,6.7,42.0,113,25000000.0,2844895.0,11137801.0,11137801.0,1985-06-21,PG,Adventure Family Fantasy,UK
Daddy's Home (2015),https://www.imdb.com/title/tt1528854/,6.2,42.0,96,50000000.0,38740203.0,150357137.0,242786137.0,2015-12-25,PG-13,Comedy Family,USA
Daddy's Home 2 (2017),https://www.imdb.com/title/tt5657846/,6.0,30.0,100,69000000.0,29651193.0,104029443.0,180613180.0,2017-11-10,PG-13,Comedy,USA
Westworld (1973),https://www.imdb.com/title/tt0070909/,7.0,77.0,88,1250000.0,,,10000000.0,1973-08-15,PG,Action Sci-Fi Thriller,USA
Futureworld (1976),https://www.imdb.com/title/tt0074559/,5.8,46.0,108,2500000.0,,,4200000.0,1976-08-13,PG,Sci-Fi Thriller,USA
Goosebumps (2015),https://www.imdb.com/title/tt1051904/,6.3,60.0,103,58000000.0,23618556.0,80080379.0,158260952.0,2015-10-16,PG,Adventure Comedy Family,USA
Goosebumps 2: Haunted Halloween (2018),https://www.imdb.com/title/tt5664636/,5.6,53.0,90,35000000.0,15802225.0,46700633.0,93320380.0,2018-10-12,PG,Adventure Comedy Family,USA
The Rescuers (1977),https://www.imdb.com/title/tt0076618/,6.9,74.0,78,7500000.0,2111582.0,71215869.0,71215869.0,1977-06-22,G,Animation Adventure Comedy,USA
The Rescuers Down Under (1990),https://www.imdb.com/title/tt0100477/,6.9,70.0,77,30000000.0,3499819.0,27931461.0,27931461.0,1990-11-16,G,Animation Adventure Crime,USA
Shaft (2000),https://www.imdb.com/title/tt0162650/,5.9,50.0,99,46000000.0,21714757.0,70334258.0,107626125.0,2000-06-16,R,Action Crime Thriller,Germany
Shaft (2019),https://www.imdb.com/title/tt4463894/,6.4,40.0,111,35000000.0,8901419.0,21360215.0,21360215.0,2019-06-14,R,Action Comedy Crime,USA
Shaft (1971),https://www.imdb.com/title/tt0067741/,6.6,66.0,100,500000.0,,,12000000.0,1971-07-02,R,Action Crime Thriller,USA
Shaft's Big Score! (1972),https://www.imdb.com/title/tt0069257/,6.0,,104,1978000.0,,,10000000.0,1972-06-08,R,Action Crime Drama,USA
Skyline (2010),https://www.imdb.com/title/tt1564585/,4.4,26.0,92,10000000.0,11692415.0,21393620.0,66984887.0,2010-11-12,PG-13,Action Sci-Fi Thriller,USA
Beyond Skyline (2017),https://www.imdb.com/title/tt1724970/,5.3,46.0,106,14000000.0,,,992181.0,2017-12-15,R,Action Adventure Sci-Fi,USA
Rio Bravo (1959),https://www.imdb.com/title/tt0053221/,8.0,93.0,141,1214899.0,,12535000.0,12535000.0,1959-04-04,PG,Action Drama Western,USA
Rio Lobo (1970),https://www.imdb.com/title/tt0066301/,6.8,55.0,114,4000000.0,,,4250000.0,1970-12-18,G,Adventure Romance War,USA
Saturday Night Fever (1977),https://www.imdb.com/title/tt0076666/,6.8,77.0,118,3000000.0,3878099.0,94213184.0,237113184.0,1977-12-16,R,Drama Music,USA
Staying Alive (1983),https://www.imdb.com/title/tt0086361/,4.7,23.0,93,22000000.0,12146143.0,64892670.0,64892670.0,1983-07-15,PG,Drama Music Romance,USA
Creepshow (1982),https://www.imdb.com/title/tt0083767/,6.9,59.0,120,8000000.0,5870889.0,21028755.0,21028755.0,1982-11-12,R,Comedy Fantasy Horror,USA
Creepshow 2 (1987),https://www.imdb.com/title/tt0092796/,6.1,39.0,92,3500000.0,3584077.0,14000000.0,14000000.0,1987-05-01,R,Fantasy Horror,USA
Escape Plan (2013),https://www.imdb.com/title/tt1211956/,6.7,49.0,115,50000000.0,9885732.0,25135965.0,137328301.0,2013-10-18,R,Action Thriller,USA
Escape Plan 2: Hades (2018),https://www.imdb.com/title/tt6513656/,3.8,,96,45000000.0,,,17592626.0,2018-06-29,R,Action Crime Mystery,China
Bad Moms (2016),https://www.imdb.com/title/tt4651520/,6.2,60.0,100,20000000.0,23817340.0,113257297.0,183936074.0,2016-07-29,R,Comedy,USA
A Bad Moms Christmas (2017),https://www.imdb.com/title/tt6359956/,5.6,42.0,104,28000000.0,16759161.0,72110659.0,130560428.0,2017-11-01,R,Comedy,USA
Get Shorty (1995),https://www.imdb.com/title/tt0113161/,6.9,82.0,105,30250000.0,12700007.0,72101622.0,115101622.0,1995-10-20,R,Comedy Crime Thriller,USA
Be Cool (2005),https://www.imdb.com/title/tt0377471/,5.6,37.0,118,53000000.0,23450212.0,56046979.0,95763716.0,2005-03-04,PG-13,Comedy Crime Music,USA
Grumpy Old Men (1993),https://www.imdb.com/title/tt0107050/,7.0,53.0,103,35100000.0,3874911.0,70172621.0,70172621.0,1993-12-25,PG-13,Comedy Drama Romance,USA
Grumpier Old Men (1995),https://www.imdb.com/title/tt0113228/,6.7,46.0,101,25000000.0,7797185.0,71518503.0,71518503.0,1995-12-22,PG-13,Comedy Romance,USA
Iron Sky (2012),https://www.imdb.com/title/tt1034314/,5.9,,93,10000000.0,,122082.0,10109659.0,2012-04-04,R,Action Adventure Comedy,Finland
Iron Sky: The Coming Race (2019),https://www.imdb.com/title/tt3038708/,5.0,,93,21000000.0,,,400900.0,2019-07-19,R,Action Adventure Comedy,Finland
Super Troopers (2001),https://www.imdb.com/title/tt0247745/,7.1,48.0,100,3000000.0,6203906.0,18492362.0,23182223.0,2002-02-15,R,Comedy Crime Mystery,USA
Super Troopers 2 (2018),https://www.imdb.com/title/tt0859635/,6.1,41.0,100,13500000.0,15181624.0,30617396.0,31626386.0,2018-04-20,R,Comedy Crime Mystery,USA
Beethoven (1992),https://www.imdb.com/title/tt0103786/,5.7,,87,18000000.0,7587565.0,57114049.0,147214049.0,1992-04-03,PG,Comedy Drama Family,USA
Beethoven's 2nd (1993),https://www.imdb.com/title/tt0106375/,4.9,,89,15000000.0,6017225.0,53443066.0,118243066.0,1993-12-17,PG,Comedy Family Romance,USA
Malevolence (2004),https://www.imdb.com/title/tt0388230/,5.1,43.0,85,200000.0,13445.0,127287.0,258782.0,2004-09-10,R,Crime Horror Mystery,USA
Bereavement (2010),https://www.imdb.com/title/tt1100051/,5.1,,109,3600000.0,20744.0,43712.0,43712.0,2010-07-16,R,Crime Horror Thriller,USA
Brighton Beach Memoirs (1986),https://www.imdb.com/title/tt0090774/,6.8,54.0,108,18000000.0,2580750.0,11957943.0,11957943.0,1986-12-25,PG-13,Comedy,USA
Biloxi Blues (1988),https://www.imdb.com/title/tt0094746/,6.6,61.0,106,20000000.0,7093325.0,43184798.0,51684798.0,1988-03-25,PG-13,Comedy Drama,USA
Mighty Morphin Power Rangers: The Movie (1995),https://www.imdb.com/title/tt0113820/,5.2,40.0,95,20000000.0,13104788.0,38187431.0,66433194.0,1995-06-30,PG,Action Adventure Family,USA
Turbo: A Power Rangers Movie (1997),https://www.imdb.com/title/tt0120389/,3.7,35.0,99,8000000.0,3301135.0,8363899.0,9615840.0,1997-03-28,PG,Action Adventure Family,USA
Daddy Day Care (2003),https://www.imdb.com/title/tt0317303/,5.6,39.0,92,60000000.0,27623580.0,104297061.0,164433867.0,2003-05-09,PG,Comedy Family,USA
Daddy Day Camp (2007),https://www.imdb.com/title/tt0462244/,3.1,13.0,89,6000000.0,3402678.0,13235267.0,18197398.0,2007-08-08,PG,Comedy Family,USA
The Return of the Living Dead (1985),https://www.imdb.com/title/tt0089907/,7.3,66.0,91,4000000.0,4403169.0,14237880.0,14237880.0,1985-08-16,R,Comedy Horror Sci-Fi,USA
Return of the Living Dead II (1988),https://www.imdb.com/title/tt0095990/,5.9,45.0,89,6200000.0,3647254.0,9205924.0,9205924.0,1988-01-15,R,Comedy Horror Sci-Fi,USA
Chinatown (1974),https://www.imdb.com/title/tt0071315/,8.1,92.0,130,6000000.0,,29200000.0,29225935.0,1974-06-20,R,Drama Mystery Thriller,USA
The Two Jakes (1990),https://www.imdb.com/title/tt0100828/,6.2,56.0,137,19000000.0,3729149.0,10005969.0,10005969.0,1990-08-10,R,Crime Drama Mystery,USA
The Smurfs (2011),https://www.imdb.com/title/tt0472181/,5.4,30.0,103,110000000.0,35611637.0,142614158.0,563749323.0,2011-07-29,PG,Animation Adventure Comedy,USA
The Smurfs 2 (2013),https://www.imdb.com/title/tt2017020/,5.3,34.0,105,105000000.0,17548389.0,71017784.0,347545360.0,2013-07-31,PG,Animation Adventure Comedy,USA
The Thin Man (1934),https://www.imdb.com/title/tt0025878/,8.0,,91,226408.0,,,1423000.0,1934-05-25,PG,Comedy Crime Mystery,USA
After the Thin Man (1936),https://www.imdb.com/title/tt0027260/,7.7,,112,683000.0,,,3165000.0,1936-12-25,PG,Comedy Crime Mystery,USA
Another Thin Man (1939),https://www.imdb.com/title/tt0031047/,7.5,,103,1107000.0,,,2223000.0,1939-11-17,PG,Comedy Crime Mystery,USA
Shadow of the Thin Man (1941),https://www.imdb.com/title/tt0034172/,7.3,,97,821000.0,,,2301000.0,1941-11-21,PG,Comedy Crime Mystery,USA
The Thin Man Goes Home (1944),https://www.imdb.com/title/tt0037365/,7.4,,100,1401000.0,,,2814000.0,1945-11-21,PG,Comedy Crime Mystery,USA
Song of the Thin Man (1947),https://www.imdb.com/title/tt0039853/,7.1,,86,1670000.0,,,2305000.0,1947-08-28,PG,Comedy Crime Musical,USA
Department Q: The Keeper of Lost Causes (2013),https://www.imdb.com/title/tt2438644/,7.2,62.0,96,5700000.0,,,13656380.0,2016-06-17,R,Crime Mystery Thriller,Denmark
Department Q: The Absent One (2014),https://www.imdb.com/title/tt3140100/,7.1,61.0,119,5850000.0,,,11536119.0,2016-06-17,R,Crime Mystery Thriller,Denmark
The Born Losers (1967),https://www.imdb.com/title/tt0061420/,6.0,,113,400000.0,,,36000000.0,1967-07-12,PG,Action Drama Thriller,USA
Billy Jack (1971),https://www.imdb.com/title/tt0066832/,6.3,50.0,114,800000.0,,,32500000.0,1971-08-02,GP,Action Drama Western,USA
Caddyshack (1980),https://www.imdb.com/title/tt0080487/,7.3,48.0,98,6000000.0,3142689.0,39846344.0,39846344.0,1980-07-25,R,Comedy Sport,USA
Caddyshack II (1988),https://www.imdb.com/title/tt0094824/,3.8,7.0,98,20000000.0,4436330.0,11798302.0,11798302.0,1988-07-22,PG,Comedy Sport,USA
Baahubali: The Beginning (2015),https://www.imdb.com/title/tt2631186/,8.1,,159,18026148.0,3575000.0,6738000.0,88500000.0,2015-07-09,PG-13,Action Drama,India
Baahubali 2: The Conclusion (2017),https://www.imdb.com/title/tt4849438/,8.2,,167,24500000.0,10430497.0,20186659.0,254158390.0,2017-04-28,PG-13,Action Drama,India
Homeward Bound: The Incredible Journey (1993),https://www.imdb.com/title/tt0107131/,6.9,,84,10000000.0,60672.0,41833324.0,41833324.0,1993-02-12,G,Adventure Comedy Drama,USA
Homeward Bound II: Lost in San Francisco (1996),https://www.imdb.com/title/tt0116552/,6.0,,88,13000000.0,8605649.0,32772492.0,32772492.0,1996-03-08,G,Adventure Comedy Family,USA
City Slickers (1991),https://www.imdb.com/title/tt0101587/,6.8,70.0,113,27000000.0,13032121.0,124033791.0,179033791.0,1991-06-07,PG-13,Comedy Western,USA
City Slickers II: The Legend of Curly's Gold (1994),https://www.imdb.com/title/tt0109439/,5.6,43.0,116,40000000.0,11516375.0,43622150.0,43622150.0,1994-06-10,PG-13,Comedy,USA
Carrie (1976),https://www.imdb.com/title/tt0074285/,7.4,85.0,98,1800000.0,,33800000.0,33800000.0,1976-11-16,R,Horror,USA
The Rage: Carrie 2 (1999),https://www.imdb.com/title/tt0144814/,4.7,42.0,104,21000000.0,7065123.0,17762705.0,17762705.0,1999-03-12,R,Horror Sci-Fi Thriller,USA
Planes (2013),https://www.imdb.com/title/tt1691917/,5.7,39.0,91,50000000.0,22232291.0,90288712.0,239258712.0,2013-08-09,PG,Animation Adventure Comedy,USA
Planes: Fire & Rescue (2014),https://www.imdb.com/title/tt2980706/,6.0,48.0,83,50000000.0,17509407.0,59165787.0,146965787.0,2014-07-18,PG,Animation Adventure Comedy,USA
The Amityville Horror (1979),https://www.imdb.com/title/tt0078767/,6.3,28.0,117,4700000.0,7843467.0,86432000.0,86432000.0,1979-07-27,R,Horror,USA
Amityville II: The Possession (1982),https://www.imdb.com/title/tt0083550/,5.5,34.0,104,5000000.0,4104277.0,12534817.0,12534817.0,1982-09-24,R,Horror,Mexico
Airport (1970),https://www.imdb.com/title/tt0065377/,6.6,42.0,137,10000000.0,,100489151.0,100489151.0,1970-03-25,G,Action Drama Thriller,USA
Airport 1975 (1974),https://www.imdb.com/title/tt0071110/,5.7,50.0,107,3000000.0,,,50000000.0,1974-10-18,PG,Action Drama Thriller,USA
Fantasia (1940),https://www.imdb.com/title/tt0032455/,7.7,96.0,125,2280000.0,980798.0,76408097.0,76411401.0,1941-07-21,G,Animation Family Fantasy,USA
Fantasia 2000 (1999),https://www.imdb.com/title/tt0120910/,7.2,59.0,75,80000000.0,2290525.0,60655420.0,90874570.0,2000-06-16,G,Animation Comedy Family,USA
American Graffiti (1973),https://www.imdb.com/title/tt0069704/,7.4,97.0,110,777000.0,,115000000.0,115000000.0,1973-08-11,PG,Comedy Drama,USA
More American Graffiti (1979),https://www.imdb.com/title/tt0079576/,5.3,44.0,110,3000000.0,,15014674.0,15014674.0,1979-08-03,PG,Comedy Drama War,USA
House (1985),https://www.imdb.com/title/tt0091223/,6.2,44.0,93,3000000.0,5923972.0,19444631.0,19444631.0,1986-02-28,R,Comedy Fantasy Horror,USA
House II: The Second Story (1987),https://www.imdb.com/title/tt0093220/,5.4,31.0,88,3000000.0,2573934.0,10000000.0,7800000.0,1987-08-28,PG-13,Comedy Fantasy Horror,USA
Enthiran (2010),https://www.imdb.com/title/tt1305797/,7.1,,155,18000000.0,,,3889511.0,2010-10-01,PG-13,Action Sci-Fi,India
2.0 (2018),https://www.imdb.com/title/tt5080556/,6.3,,148,77600000.0,2775000.0,4152000.0,109000000.0,2018-11-29,PG-13,Action Sci-Fi,India
Up in Smoke (1978),https://www.imdb.com/title/tt0078446/,7.0,57.0,86,2000000.0,,44364244.0,44364244.0,1978-09-15,R,Comedy Music,USA
Cheech and Chong's Next Movie (1980),https://www.imdb.com/title/tt0080520/,6.1,66.0,99,3200000.0,5262963.0,41675194.0,41675194.0,1980-07-18,R,Comedy Crime Sci-Fi,USA
The Rugrats Movie (1998),https://www.imdb.com/title/tt0134067/,5.9,,79,24000000.0,27321470.0,100494675.0,140894675.0,1998-11-20,G,Animation Adventure Comedy,USA
Rugrats in Paris: The Movie (2000),https://www.imdb.com/title/tt0213203/,6.1,62.0,78,30000000.0,22718184.0,76507756.0,103291131.0,2000-11-17,G,Animation Adventure Comedy,Germany
Hatchet (2006),https://www.imdb.com/title/tt0422401/,5.7,57.0,93,1500000.0,100358.0,175281.0,208550.0,2010-04-02,R,Comedy Horror Thriller,USA
Hatchet II (2010),https://www.imdb.com/title/tt1270835/,5.5,49.0,85,800000.0,52604.0,52604.0,156190.0,2010-10-01,R,Action Comedy Horror,USA
Are We There Yet? (2005),https://www.imdb.com/title/tt0368578/,4.7,27.0,95,32000000.0,18575214.0,82674398.0,97918663.0,2005-01-21,PG,Adventure Comedy Family,USA
Are We Done Yet? (2007),https://www.imdb.com/title/tt0422774/,4.2,36.0,92,28000000.0,14262724.0,49662533.0,58388068.0,2007-04-04,PG,Comedy Family Fantasy,Canada
Ginger Snaps (2000),https://www.imdb.com/title/tt0210070/,6.8,70.0,108,5000000.0,1430.0,2554.0,2554.0,2001-05-11,PG,Drama Fantasy Horror,Canada
Ginger Snaps 2: Unleashed (2004),https://www.imdb.com/title/tt0353489/,6.4,,94,3500000.0,80372.0,80372.0,943625.0,2004-01-30,R,Horror Thriller,Canada
Pee-wee's Big Adventure (1985),https://www.imdb.com/title/tt0089791/,7.0,47.0,91,6000000.0,4545847.0,40940662.0,40940662.0,1985-08-09,PG,Adventure Comedy Family,USA
Big Top Pee-wee (1988),https://www.imdb.com/title/tt0094744/,5.1,42.0,86,20000000.0,4625004.0,15122324.0,15122324.0,1988-07-22,PG,Adventure Comedy Romance,USA
Ninja (2009),https://www.imdb.com/title/tt1182921/,5.5,,86,10000000.0,,,194243.0,2009-10-22,R,Action Thriller,USA
Ninja: Shadow of a Tear (2013),https://www.imdb.com/title/tt2458106/,6.2,,95,2600000.0,,,544853.0,2013-12-27,R,Action Thriller,Thailand
Metropolitan (1990),https://www.imdb.com/title/tt0100142/,7.4,77.0,98,230000.0,46663.0,2960492.0,2960492.0,1990-08-03,PG-13,Comedy Drama Romance,USA
Barcelona (1994),https://www.imdb.com/title/tt0109219/,7.0,74.0,101,3200000.0,102820.0,7266973.0,7266973.0,1994-07-29,PG-13,Comedy Drama Romance,USA
Best of the Best (1989),https://www.imdb.com/title/tt0096913/,6.5,26.0,97,5000000.0,990000.0,1700000.0,1700000.0,1989-11-10,PG-13,Action Drama Sport,USA
Best of the Best II (1993),https://www.imdb.com/title/tt0106393/,5.6,,101,7000000.0,2840931.0,6608687.0,6608687.0,1993-03-05,R,Action Crime Drama,USA
Stakeout (1987),https://www.imdb.com/title/tt0094025/,6.6,69.0,117,14500000.0,5170403.0,65673233.0,65673233.0,1987-08-05,R,Action Comedy Crime,USA
Another Stakeout (1993),https://www.imdb.com/title/tt0106292/,5.6,,108,30000000.0,5418316.0,20208496.0,20208496.0,1993-07-23,PG-13,Comedy Crime,USA
The Poseidon Adventure (1972),https://www.imdb.com/title/tt0069113/,7.1,70.0,117,5000000.0,264850.0,84563118.0,84563118.0,1972-12-13,PG,Action Adventure Drama,USA
Beyond the Poseidon Adventure (1979),https://www.imdb.com/title/tt0078856/,4.7,22.0,114,10000000.0,,,2100000.0,1979-05-18,PG,Action Adventure,USA
Night of the Living Dead (1968),https://www.imdb.com/title/tt0063350/,7.9,89.0,96,114000.0,5452.0,236452.0,236452.0,1968-10-04,R,Horror Thriller,USA
Dawn of the Dead (1978),https://www.imdb.com/title/tt0077402/,7.9,71.0,127,1500000.0,,,66000000.0,1979-05-24,R,Action Adventure Horror,USA
Day of the Dead (1985),https://www.imdb.com/title/tt0088993/,7.2,60.0,96,3500000.0,1700000.0,5000000.0,5000000.0,1985-07-21,R,Horror Thriller,USA
Land of the Dead (2005),https://www.imdb.com/title/tt0418819/,6.2,71.0,93,15000000.0,10221705.0,20700082.0,47074133.0,2005-06-24,R,Horror Sci-Fi Thriller,USA
Diary of the Dead (2007),https://www.imdb.com/title/tt0848557/,5.6,66.0,95,2000000.0,232576.0,958961.0,5540941.0,2008-02-22,R,Fantasy Horror Sci-Fi,USA
Survival of the Dead (2009),https://www.imdb.com/title/tt1134854/,4.9,43.0,90,4000000.0,43757.0,101740.0,386078.0,2010-05-06,R,Comedy Drama Horror,USA
Ghost in the Shell (1995),https://www.imdb.com/title/tt0113568/,8.0,76.0,83,10000000.0,2736.0,515905.0,43000000.0,1996-03-29,PG-13,Animation Action Crime,Japan
Ghost in the Shell 2: Innocence (2004),https://www.imdb.com/title/tt0347246/,7.5,66.0,100,20000000.0,317722.0,1043896.0,9789651.0,2004-09-24,PG-13,Animation Action Drama,Japan
The Delta Force (1986),https://www.imdb.com/title/tt0090927/,5.6,37.0,125,12000000.0,5959505.0,17768900.0,17768900.0,1986-02-14,R,Action Adventure Drama,USA
Delta Force 2: The Colombian Connection (1990),https://www.imdb.com/title/tt0099399/,4.9,,111,16000000.0,1854379.0,6698361.0,6698361.0,1990-08-24,R,Action Adventure Crime,USA
"OSS 117: Cairo, Nest of Spies (2006)",https://www.imdb.com/title/tt0464913/,7.1,62.0,99,14000000.0,31418.0,303543.0,37800000.0,2008-05-09,PG-13,Action Adventure Comedy,France
OSS 117: Lost in Rio (2009),https://www.imdb.com/title/tt1167660/,6.9,58.0,101,26800000.0,10243.0,89375.0,21924245.0,2009-04-15,PG-13,Action Adventure Comedy,France
The Ultimate Gift (2006),https://www.imdb.com/title/tt0482629/,7.3,49.0,118,9000000.0,1200000.0,3438735.0,3438735.0,2007-03-09,PG,Drama Family Romance,USA
